period_key,member_key,source_system,member_tier,group_key,pc_volume,sp_reward_basis,global_reward_usd,pool_reward_usd,cashout_usd,sink_spend_usd,active_member,recognized_revenue_usd,gross_margin_usd,member_join_period,is_affiliate,cross_app_active,extra_json
2024-12,BGC-GLOBAL-2024-SPECIAL-058,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-059,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-060,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-061,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-062,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-063,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-064,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-065,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-066,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-067,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-068,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-069,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-070,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-071,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-072,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-073,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-074,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-075,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-076,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-077,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-078,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-079,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-080,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-081,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-082,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-083,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-084,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-085,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-086,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-087,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-088,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-089,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-090,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-091,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-092,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-093,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-094,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-095,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-096,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-097,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-098,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-099,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-100,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-101,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-102,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-103,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-104,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-105,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-106,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-107,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-108,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-109,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-110,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-111,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-112,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-113,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-114,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-115,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-116,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-117,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-118,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-119,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-120,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,BGC-GLOBAL-2024-SPECIAL-121,bgc,special,bgc-global-2024,0,67.1,6.71,0,0,0,true,,,2024-12,true,,"{""source_files"":[""2024 Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2024_summary""]}"
2024-12,PARAMS-01,bgc,starter,GROUP-A,1932418.42,23082.25015346,4264.92171706,0,4571.19657721,8455.74631671,true,19322.53631615,6762.96926331,2024-04,,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-12"",""data_agg_period_key"":""2024-12""}"
2024-12,PARAMS-03,bgc,starter,GROUP-A,1395635.53,16670.51857735,3080.21942765,0,3301.4178076,6106.93289443,true,13955.17289433,4884.36557914,2024-04,,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-12"",""data_agg_period_key"":""2024-12""}"
2024-12,PARAMS-05,bgc,builder,GROUP-B,1073565.79,12823.47492327,2369.40457883,0,2539.55753922,4697.63684262,true,10734.74684193,3757.20736834,2024-07,true,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-12"",""data_agg_period_key"":""2024-12""}"
2024-12,B159763976,iblooming,special,,0,0,0,0,0,0,true,,,2024-04,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-12,B217721807,iblooming,special,,0,0,0,0,0,5.94,true,5.94,1.782,2024-04,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-12,B292942556,iblooming,special,,0,0,0,0,0,0,true,,,2024-12,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-12,B384227098,iblooming,special,,0,0,0,0,0,0,true,,,2024-12,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-12,B583904822,iblooming,pioneer,,0,0,0,0,0,1,true,1,0.3,2024-12,true,true,"{""source_files"":[""CP Videos Sold - Sheet1.csv""],""source_categories"":[""cp_video_sale""],""matched_to_bgc_id"":true}"
2024-12,B871996980,iblooming,pioneer,,0,0,0,0,0,0,true,,,2024-12,true,true,"{""source_files"":[""WEP - World Executive Program Application Form (Responses) - Form Responses 1.csv""],""source_categories"":[""wep_application""]}"
2024-12,PARAMS-02,iblooming,starter,GROUP-A,1610348.68,19235.2123849,3554.09599353,0,3809.32465318,7046.46026295,true,16102.12026289,5635.81105252,2024-04,true,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-12"",""data_agg_period_key"":""2024-12""}"
2024-12,PARAMS-04,iblooming,starter,GROUP-B,1180922.37,14105.81888428,2606.34286177,0,2793.51096201,5167.40552591,true,11808.21552663,4132.93010503,2024-04,true,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-12"",""data_agg_period_key"":""2024-12""}"
2024-12,PARAMS-06,iblooming,builder,GROUP-B,966209.21,11541.12507673,2132.45542117,0,2285.59246078,4227.87815738,true,9661.26815807,3381.48463166,2024-07,,true,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2024-12"",""data_agg_period_key"":""2024-12""}"
2025-01,PARAMS-01,bgc,starter,GROUP-A,1083956.04395604,7393.84666667,1417.2962397,0,1417.2962397,4995.10724921,true,10832.24725304,3791.65815048,2024-04,,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-01"",""data_agg_period_key"":""2025-01""}"
2025-01,PARAMS-03,bgc,starter,GROUP-A,782857.14285714,5340,1023.6,0,1023.6,3607.57856725,true,7823.28857239,2738.41699917,2024-04,,,"{""source_files"":[""Copy of SIMULATION SHEETS v0.1 - PARAMS.csv"",""Copy of SIMULATION SHEETS v0.1 - DATA_AGG.csv""],""source_categories"":[""params_monthly_topup"",""data_agg_monthly_override""],""top_up_strategy"":""monthly_gap_against_existing_bundle"",""params_period_key"":""2025-01"",""data_agg_period_key"":""2025-01""}"
