period_key,member_key,source_system,member_tier,group_key,recognized_revenue_usd,gross_margin_usd,cash_in_usd,internal_credit_spent_usd,payment_method,pc_volume,sp_reward_basis,global_reward_usd,pool_reward_usd,cashout_usd,sink_spend_usd,active_member,member_join_period,is_affiliate,cross_app_active,extra_json
2026-07,IB-2026-07-IBOOMIE-PC,iblooming,CP,IBOOMIE_CP_CREATORS,9177000,9177000,0,30590000,PC,0,36708000,1376550,367080,27531,30590000,true,2026-07,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_iboomie_ai_chat_sale"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":2549167,""cohort_type"":""iblooming_cp_product_sale"",""cashflow_basis"":""PC payment spends internal credit, not new cash."",""cash_in_usd"":0,""internal_credit_spent_usd"":30590000,""payment_method"":""PC"",""recognized_revenue_basis"":{""gross_sale_usd"":30590000,""cp_user_share_usd"":21413000,""ib_platform_revenue_usd"":9177000,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":9177000},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""iBlooming rebate reward"",""LR"",""CPR"",""GPS"",""GMP"",""Sales Point""],""sp_breakdown"":{""IB_SALES_POINT"":36708000},""global_reward_breakdown_usd"":{""IB_LR"":917700,""IB_CPR"":458850},""pool_reward_breakdown_usd"":{""IB_GPS_SEMIANNUAL_POOL"":229425,""IB_GMP_MONTHLY_POOL"":137655},""cashout_breakdown_usd"":{""CASHOUT"":27531},""sink_breakdown_usd"":{""PC_SPEND"":30590000},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[""CPR_YEAR_1:ACTIVE""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":27531,""sink_total_usd"":30590000,""gross_sale_split_matches_sink_total"":true}}"
2026-07,IB-2026-07-IBOOMIE-ALPHA,iblooming,CP,IBOOMIE_CP_CREATORS,2622000,2622000,0,8740000,ALPHA,0,10488000,393300,104880,7866,8740000,true,2026-07,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_iboomie_ai_chat_sale"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":728333,""cohort_type"":""iblooming_cp_product_sale"",""cashflow_basis"":""ALPHA payment spends internal credit, not new cash."",""cash_in_usd"":0,""internal_credit_spent_usd"":8740000,""payment_method"":""ALPHA"",""recognized_revenue_basis"":{""gross_sale_usd"":8740000,""cp_user_share_usd"":6118000,""ib_platform_revenue_usd"":2622000,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":2622000},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""iBlooming rebate reward"",""LR"",""CPR"",""GPS"",""GMP"",""Sales Point""],""sp_breakdown"":{""IB_SALES_POINT"":10488000},""global_reward_breakdown_usd"":{""IB_LR"":262200,""IB_CPR"":131100},""pool_reward_breakdown_usd"":{""IB_GPS_SEMIANNUAL_POOL"":65550,""IB_GMP_MONTHLY_POOL"":39330},""cashout_breakdown_usd"":{""CASHOUT"":7866},""sink_breakdown_usd"":{""ALPHA_SPEND"":8740000},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[""CPR_YEAR_1:ACTIVE""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":7866,""sink_total_usd"":8740000,""gross_sale_split_matches_sink_total"":true}}"
2026-07,IB-2026-07-GIM-TIER-1,iblooming,CP,IBLOOMING_GIM,4347000,4347000,10867500,3622500,MIXED,0,11592000,2173500,52164,32602.5,3622500,true,2026-07,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_gim_signup"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":724500,""cohort_type"":""iblooming_gim_tier_1"",""cashflow_basis"":""Mixed payment: part fiat cash, part internal credit."",""cash_in_usd"":10867500,""internal_credit_spent_usd"":3622500,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""gross_sale_usd"":14490000,""cp_user_share_usd"":10143000,""ib_platform_revenue_usd"":4347000,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":4347000},""event_counts"":{""GIM_SIGNUP_TIER_1"":724500},""sp_breakdown"":{""IB_SALES_POINT"":11592000},""global_reward_breakdown_usd"":{""IB_GRR"":2173500},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":52164},""cashout_breakdown_usd"":{""CASHOUT"":32602.5},""sink_breakdown_usd"":{""MIXED_INTERNAL_CREDIT_SPEND"":3622500},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":32602.5,""sink_total_usd"":3622500,""gross_sale_split_matches_sink_total"":true}}"
2026-07,IB-2026-07-GIM-TIER-2,iblooming,CP,IBLOOMING_GIM,1863000,1863000,6210000,0,FIAT,0,4968000,248400,22356,3726,0,true,2026-07,false,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_gim_signup"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":310500,""cohort_type"":""iblooming_gim_tier_2"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":6210000,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":6210000,""cp_user_share_usd"":4347000,""ib_platform_revenue_usd"":1863000,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":1863000},""event_counts"":{""GIM_SIGNUP_TIER_2"":310500},""sp_breakdown"":{""IB_SALES_POINT"":4968000},""global_reward_breakdown_usd"":{""IB_GRR"":248400},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":22356},""cashout_breakdown_usd"":{""CASHOUT"":3726},""sink_breakdown_usd"":{},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":3726,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true}}"
2026-07,IB-2026-07-IMATRIX-FOUNDATION,iblooming,CP,IBLOOMING_IMATRIX,4485000,4485000,11960000,2990000,MIXED,0,9717500,229233.25,44850,3438.5,2990000,true,2026-07,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_imatrix_purchase"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":498333,""cohort_type"":""iblooming_imatrix_foundation"",""cashflow_basis"":""Mixed payment: part fiat cash, part internal credit."",""cash_in_usd"":11960000,""internal_credit_spent_usd"":2990000,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""gross_sale_usd"":14950000,""cp_user_share_usd"":10465000,""ib_platform_revenue_usd"":4485000,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":4485000},""plan_counts"":{""FOUNDATION_TIER_1"":299000,""FOUNDATION_TIER_2"":199333},""sp_breakdown"":{""IB_SALES_POINT"":9717500},""global_reward_breakdown_usd"":{""IB_IRR"":229233.25},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":44850},""cashout_breakdown_usd"":{""CASHOUT"":3438.5},""sink_breakdown_usd"":{""MIXED_INTERNAL_CREDIT_SPEND"":2990000},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":3438.5,""sink_total_usd"":2990000,""gross_sale_split_matches_sink_total"":true}}"
2026-07,IB-2026-07-IMATRIX-PRO,iblooming,CP,IBLOOMING_IMATRIX,2870400,2870400,9568000,0,FIAT,0,6219200,318932.5,28704,4783.99,0,true,2026-07,false,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_imatrix_purchase"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":79733,""cohort_type"":""iblooming_imatrix_pro"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":9568000,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":9568000,""cp_user_share_usd"":6697600,""ib_platform_revenue_usd"":2870400,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":2870400},""plan_counts"":{""PRO_TIER_1"":47840,""PRO_TIER_2"":31893},""sp_breakdown"":{""IB_SALES_POINT"":6219200},""global_reward_breakdown_usd"":{""IB_IRR"":318932.5},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":28704},""cashout_breakdown_usd"":{""CASHOUT"":4783.99},""sink_breakdown_usd"":{},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":4783.99,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true}}"
2026-07,IB-2026-07-IMATRIX-EXPERT,iblooming,EXECUTIVE_CP,IBLOOMING_IMATRIX,1614600,1614600,5382000,0,FIAT,0,3498300,165048,16146,2475.72,0,true,2026-07,false,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_imatrix_purchase"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":17940,""cohort_type"":""iblooming_imatrix_expert"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":5382000,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":5382000,""cp_user_share_usd"":3767400,""ib_platform_revenue_usd"":1614600,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":1614600},""plan_counts"":{""EXPERT_TIER_1"":10764,""EXPERT_TIER_2"":7176},""sp_breakdown"":{""IB_SALES_POINT"":3498300},""global_reward_breakdown_usd"":{""IB_IRR"":165048},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":16146},""cashout_breakdown_usd"":{""CASHOUT"":2475.72},""sink_breakdown_usd"":{},""active_roles"":[""EXECUTIVE_CP_STATUS:EXECUTIVE_CP""],""active_qualifications"":[""EXECUTIVE_CP_APPOINTMENT:APPROVED""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":2475.72,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true}}"
2026-08,BGC-2026-08-ENTRY-PATHFINDER,bgc,PATHFINDER,FOUNDERS,12370900,12370900,12370900,989672,MIXED,1237090000,8659630,865963,346385.2,16626.49,989672,true,2026-08,true,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":123709,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":12370900,""internal_credit_spent_usd"":989672,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_PATHFINDER"",""unit_price_usd"":100,""cohort_member_count"":123709,""aggregate_revenue_usd"":12370900},""gross_margin_basis"":{""gross_margin_usd"":12370900},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":1237090000},""sp_breakdown"":{""ACCRUAL"":8659630},""global_reward_breakdown_usd"":{""BGC_RR"":865963},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":346385.2},""cashout_breakdown_usd"":{""CASHOUT"":16626.49},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":989672},""active_roles"":[""AFFILIATE_LEVEL:PATHFINDER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":16626.49,""sink_total_usd"":989672}}"
2026-08,BGC-2026-08-ENTRY-VOYAGER,bgc,VOYAGER,FOUNDERS,42611000,42611000,42611000,681776,MIXED,4261100000,29827700,11632803,1193108,212969.78,681776,true,2026-08,true,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":85222,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":42611000,""internal_credit_spent_usd"":681776,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_VOYAGER"",""unit_price_usd"":500,""cohort_member_count"":85222,""aggregate_revenue_usd"":42611000},""gross_margin_basis"":{""gross_margin_usd"":42611000},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":4261100000},""sp_breakdown"":{""ACCRUAL"":29827700},""global_reward_breakdown_usd"":{""BGC_RR"":2982770,""BGC_GR"":8650033},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":1193108},""cashout_breakdown_usd"":{""CASHOUT"":212969.78},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":681776},""active_roles"":[""AFFILIATE_LEVEL:VOYAGER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":212969.78,""sink_total_usd"":681776}}"
2026-08,BGC-2026-08-ENTRY-EXPLORER,bgc,EXPLORER,FOUNDERS,92472075,92472075,92472075,428856,MIXED,9247207500,64703649,27822569.07,2588145.96,508570.68,428856,true,2026-08,true,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":53607,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":92472075,""internal_credit_spent_usd"":428856,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_EXPLORER"",""unit_price_usd"":1725,""cohort_member_count"":53607,""aggregate_revenue_usd"":92472075},""gross_margin_basis"":{""gross_margin_usd"":92472075},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":9247207500},""sp_breakdown"":{""ACCRUAL"":64703649},""global_reward_breakdown_usd"":{""BGC_RR"":7764437.88,""BGC_GR"":20058131.19},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":2588145.96},""cashout_breakdown_usd"":{""CASHOUT"":508570.68},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":428856},""active_roles"":[""AFFILIATE_LEVEL:EXPLORER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":508570.68,""sink_total_usd"":428856}}"
2026-08,BGC-2026-08-ENTRY-PIONEER,bgc,PIONEER,FOUNDERS,29244500,29244500,29244500,162752,MIXED,2924450000,20466064,9823710.72,1125633.52,180203.69,162752,true,2026-08,true,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":10172,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":29244500,""internal_credit_spent_usd"":162752,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_PIONEER"",""unit_price_usd"":2875,""cohort_member_count"":10172,""aggregate_revenue_usd"":29244500},""gross_margin_basis"":{""gross_margin_usd"":29244500},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":2924450000},""sp_breakdown"":{""ACCRUAL"":20466064},""global_reward_breakdown_usd"":{""BGC_RR"":3069909.6,""BGC_GR"":6753801.12},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":818642.56,""BGC_WEC_QUARTERLY_POOL"":306990.96},""cashout_breakdown_usd"":{""CASHOUT"":180203.69},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":162752},""active_roles"":[""AFFILIATE_LEVEL:PIONEER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":180203.69,""sink_total_usd"":162752}}"
