record_type,snapshot_id,stable_key,display_name,group_key,join_period,member_stable_key,source_system,alias_key,alias_type,confidence,role_type,role_value,effective_from,effective_to,source_event_ref,offer_code,offer_type,label,price_fiat_usd,pc_grant,sp_accrual,pc_grant_rule,lts_generation_rule,reward_rule_reference,event_ref,event_type,occurred_at,effective_period,actor_member_stable_key,beneficiary_member_stable_key,related_member_stable_key,quantity,amount,unit,recognized_revenue_usd,gross_margin_usd,cash_in_usd,internal_credit_spent_usd,payment_method,entry_type,amount_pc,amount_sp,sink_spend_usd,reward_source_code,distribution_cycle,obligation_status,origin_join_level,tier,imatrix_plan,eligibility_snapshot_key,pool_code,recipient_member_stable_key,share_count,pool_recipient_count,pool_share_total,amount_usd,fee_usd,cashout_source_system,breakdown_key,scenario_code,policy_group,qualification_type,window_key,starts_at,ends_at,threshold_amount,threshold_unit,status,source_window_key,metadata
business_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,IBLOOMING,,,,,,,,EVT-IB-2026-02-GIM-TIER-2,IB_GIM_TIER_2,,,,,,,,,EVT-IB-2026-02-GIM-TIER-2,GIM_SIGNUP_COMPLETED,2026-02-15T12:00:00.000Z,2026-02,IB-2026-02-GIM-TIER-2,IB-2026-02-GIM-TIER-2,,236250,4725000,USD,1417500,1417500,4725000,0,FIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_gim_signup"",""case_10m_12m_business_sample""],""cohort_member_count"":236250,""cohort_type"":""iblooming_gim_tier_2"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":4725000,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":4725000,""cp_user_share_usd"":3307500,""ib_platform_revenue_usd"":1417500,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":1417500},""event_counts"":{""GIM_SIGNUP_TIER_2"":236250},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":2835,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true},""source_event_ref"":""EVT-IB-2026-02-GIM-TIER-2"",""snapshot_file_type_case"":""full_detail_csv""}"
sp_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-GIM-TIER-2,,,,,,,,,EVT-IB-2026-02-GIM-TIER-2,,,,,,,,,,,,,2026-02,,,,,,,,,,,,ACCRUAL,,3780000,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""Sales Point generated by iBlooming activity.""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-GIM-TIER-2,,,,,,,,,EVT-IB-2026-02-GIM-TIER-2,,,,,,,,,,,,,2026-02,,,,,189000,USD,,,,,,,,,,IB_GRR,EVENT_BASED,ACCRUED,,2,,,,,,,,,,,,,,,,,,,,,,"{""tier"":2}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-GIM-TIER-2,,,,,,,,,EVT-IB-2026-02-GIM-TIER-2,,,,,,,,,,,,,2026-02,,,,,14175,USD,,,,,,,,,,IB_MIRACLE_CASH,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-GIM-TIER-2,,,,,,,,,,,,,2026-02,,,,,19561.5,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GMP_MONTHLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-GIM-TIER-2,,,,,,,,,,,,,2026-02,,,,,17010,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GMP_MONTHLY_POOL-2026-02,IB_GMP_MONTHLY_POOL,IB-2026-02-GIM-TIER-2,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-GIM-TIER-2,,,,,,,,,,,,,2026-02,,,,,6520.5,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GEC_INTERNAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-GIM-TIER-2,,,,,,,,,,,,,2026-02,,,,,5670,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GEC_INTERNAL_POOL-2026-02,IB_GEC_INTERNAL_POOL,IB-2026-02-GIM-TIER-2,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
cashout_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-GIM-TIER-2,,,,,,,,,EVT-IB-2026-02-GIM-TIER-2,,,,,,,,,,,PAID,2026-02-28T23:59:59.999Z,2026-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,2835,28.35,IBLOOMING,CASHOUT,BASE_SAMPLE_CASHOUT,STANDARD,,,,,,,,,"{""source_note"":""Cash that actually leaves the ecosystem.""}"
member,case-10m-12m-bgc-iblooming-full-detail-csv,IB-2026-02-IMATRIX-FOUNDATION,IB 2026 02 IMATRIX FOUNDATION,IBLOOMING_IMATRIX,2026-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_member"":true,""cohort_member_count"":379167}"
member_alias,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-FOUNDATION,IBLOOMING,IBLOOMING-IB-2026-02-IMATRIX-FOUNDATION,creator_or_user_id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-FOUNDATION,IBLOOMING,,,,CP_STATUS,CP,2026-02-01T00:00:00.000Z,,EVT-IB-2026-02-IMATRIX-FOUNDATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""CP status is approved here. Eligibility alone would not be enough.""}"
business_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,IBLOOMING,,,,,,,,EVT-IB-2026-02-IMATRIX-FOUNDATION,IB_IMATRIX_FOUNDATION,,,,,,,,,EVT-IB-2026-02-IMATRIX-FOUNDATION,IMATRIX_PURCHASE_COMPLETED,2026-02-15T12:00:00.000Z,2026-02,IB-2026-02-IMATRIX-FOUNDATION,IB-2026-02-IMATRIX-FOUNDATION,,379167,11375000,USD,3412500,3412500,9100000,2275000,MIXED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_imatrix_purchase"",""case_10m_12m_business_sample""],""cohort_member_count"":379167,""cohort_type"":""iblooming_imatrix_foundation"",""cashflow_basis"":""Mixed payment: part fiat cash, part internal credit."",""cash_in_usd"":9100000,""internal_credit_spent_usd"":2275000,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""gross_sale_usd"":11375000,""cp_user_share_usd"":7962500,""ib_platform_revenue_usd"":3412500,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":3412500},""plan_counts"":{""FOUNDATION_TIER_1"":227500,""FOUNDATION_TIER_2"":151667},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":2616.25,""sink_total_usd"":2275000,""gross_sale_split_matches_sink_total"":true},""source_event_ref"":""EVT-IB-2026-02-IMATRIX-FOUNDATION"",""snapshot_file_type_case"":""full_detail_csv""}"
sp_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-FOUNDATION,,,,,,,,,EVT-IB-2026-02-IMATRIX-FOUNDATION,,,,,,,,,,,,,2026-02,,,,,,,,,,,,ACCRUAL,,7393750,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""Sales Point generated by iBlooming activity.""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-FOUNDATION,,,,,,,,,EVT-IB-2026-02-IMATRIX-FOUNDATION,,,,,,,,,,,,,2026-02,,,,,174416.75,USD,,,,,,,,,,IB_IRR,EVENT_BASED,ACCRUED,,1,FOUNDATION,,,,,,,,,,,,,,,,,,,,,"{""tier"":1,""imatrix_plan"":""FOUNDATION""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-FOUNDATION,,,,,,,,,EVT-IB-2026-02-IMATRIX-FOUNDATION,,,,,,,,,,,,,2026-02,,,,,34125,USD,,,,,,,,,,IB_MIRACLE_CASH,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-IMATRIX-FOUNDATION,,,,,,,,,,,,,2026-02,,,,,39243.75,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GMP_MONTHLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-IMATRIX-FOUNDATION,,,,,,,,,,,,,2026-02,,,,,34125,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GMP_MONTHLY_POOL-2026-02,IB_GMP_MONTHLY_POOL,IB-2026-02-IMATRIX-FOUNDATION,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-IMATRIX-FOUNDATION,,,,,,,,,,,,,2026-02,,,,,15697.5,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GEC_INTERNAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-IMATRIX-FOUNDATION,,,,,,,,,,,,,2026-02,,,,,13650,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GEC_INTERNAL_POOL-2026-02,IB_GEC_INTERNAL_POOL,IB-2026-02-IMATRIX-FOUNDATION,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
cashout_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-FOUNDATION,,,,,,,,,EVT-IB-2026-02-IMATRIX-FOUNDATION,,,,,,,,,,,PAID,2026-02-28T23:59:59.999Z,2026-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616.25,26.16,IBLOOMING,CASHOUT,BASE_SAMPLE_CASHOUT,STANDARD,,,,,,,,,"{""source_note"":""Cash that actually leaves the ecosystem.""}"
member,case-10m-12m-bgc-iblooming-full-detail-csv,IB-2026-02-IMATRIX-PRO,IB 2026 02 IMATRIX PRO,IBLOOMING_IMATRIX,2026-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_member"":true,""cohort_member_count"":60667}"
member_alias,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-PRO,IBLOOMING,IBLOOMING-IB-2026-02-IMATRIX-PRO,creator_or_user_id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-PRO,IBLOOMING,,,,CP_STATUS,CP,2026-02-01T00:00:00.000Z,,EVT-IB-2026-02-IMATRIX-PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""CP status is approved here. Eligibility alone would not be enough.""}"
business_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,IBLOOMING,,,,,,,,EVT-IB-2026-02-IMATRIX-PRO,IB_IMATRIX_PRO,,,,,,,,,EVT-IB-2026-02-IMATRIX-PRO,IMATRIX_PURCHASE_COMPLETED,2026-02-15T12:00:00.000Z,2026-02,IB-2026-02-IMATRIX-PRO,IB-2026-02-IMATRIX-PRO,,60667,7280000,USD,2184000,2184000,7280000,0,FIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_imatrix_purchase"",""case_10m_12m_business_sample""],""cohort_member_count"":60667,""cohort_type"":""iblooming_imatrix_pro"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":7280000,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":7280000,""cp_user_share_usd"":5096000,""ib_platform_revenue_usd"":2184000,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":2184000},""plan_counts"":{""PRO_TIER_1"":36400,""PRO_TIER_2"":24267},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":3640.01,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true},""source_event_ref"":""EVT-IB-2026-02-IMATRIX-PRO"",""snapshot_file_type_case"":""full_detail_csv""}"
sp_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-PRO,,,,,,,,,EVT-IB-2026-02-IMATRIX-PRO,,,,,,,,,,,,,2026-02,,,,,,,,,,,,ACCRUAL,,4732000,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""Sales Point generated by iBlooming activity.""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-PRO,,,,,,,,,EVT-IB-2026-02-IMATRIX-PRO,,,,,,,,,,,,,2026-02,,,,,242667.5,USD,,,,,,,,,,IB_IRR,EVENT_BASED,ACCRUED,,1,PRO,,,,,,,,,,,,,,,,,,,,,"{""tier"":1,""imatrix_plan"":""PRO""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-PRO,,,,,,,,,EVT-IB-2026-02-IMATRIX-PRO,,,,,,,,,,,,,2026-02,,,,,21840,USD,,,,,,,,,,IB_MIRACLE_CASH,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-IMATRIX-PRO,,,,,,,,,,,,,2026-02,,,,,25116,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GMP_MONTHLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-IMATRIX-PRO,,,,,,,,,,,,,2026-02,,,,,21840,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GMP_MONTHLY_POOL-2026-02,IB_GMP_MONTHLY_POOL,IB-2026-02-IMATRIX-PRO,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-IMATRIX-PRO,,,,,,,,,,,,,2026-02,,,,,10046.4,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GEC_INTERNAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-IMATRIX-PRO,,,,,,,,,,,,,2026-02,,,,,8736,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GEC_INTERNAL_POOL-2026-02,IB_GEC_INTERNAL_POOL,IB-2026-02-IMATRIX-PRO,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
cashout_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-PRO,,,,,,,,,EVT-IB-2026-02-IMATRIX-PRO,,,,,,,,,,,PAID,2026-02-28T23:59:59.999Z,2026-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,3640.01,36.4,IBLOOMING,CASHOUT,BASE_SAMPLE_CASHOUT,STANDARD,,,,,,,,,"{""source_note"":""Cash that actually leaves the ecosystem.""}"
member,case-10m-12m-bgc-iblooming-full-detail-csv,IB-2026-02-IMATRIX-EXPERT,IB 2026 02 IMATRIX EXPERT,IBLOOMING_IMATRIX,2026-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_member"":true,""cohort_member_count"":13650}"
member_alias,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-EXPERT,IBLOOMING,IBLOOMING-IB-2026-02-IMATRIX-EXPERT,creator_or_user_id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-EXPERT,IBLOOMING,,,,EXECUTIVE_CP_STATUS,EXECUTIVE_CP,2026-02-01T00:00:00.000Z,,EVT-IB-2026-02-IMATRIX-EXPERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""Executive CP is approved here. Eligibility alone would not be enough.""}"
qualification_window,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-EXPERT,,,,,,,,,EVT-IB-2026-02-IMATRIX-EXPERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXECUTIVE_CP_APPOINTMENT,EXEC-CP-2026-02-IB-2026-02-IMATRIX-EXPERT,2026-02-01T00:00:00.000Z,2026-02-28T23:59:59.999Z,13650,COUNT,,,{}
qualification_status,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-EXPERT,,,,,,,2026-02-01T00:00:00.000Z,,EVT-IB-2026-02-IMATRIX-EXPERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXECUTIVE_CP_APPOINTMENT,,,,,,ACHIEVED,EXEC-CP-2026-02-IB-2026-02-IMATRIX-EXPERT,{}
business_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,IBLOOMING,,,,,,,,EVT-IB-2026-02-IMATRIX-EXPERT,IB_IMATRIX_EXPERT,,,,,,,,,EVT-IB-2026-02-IMATRIX-EXPERT,IMATRIX_PURCHASE_COMPLETED,2026-02-15T12:00:00.000Z,2026-02,IB-2026-02-IMATRIX-EXPERT,IB-2026-02-IMATRIX-EXPERT,,13650,4095000,USD,1228500,1228500,4095000,0,FIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_imatrix_purchase"",""case_10m_12m_business_sample""],""cohort_member_count"":13650,""cohort_type"":""iblooming_imatrix_expert"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":4095000,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":4095000,""cp_user_share_usd"":2866500,""ib_platform_revenue_usd"":1228500,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":1228500},""plan_counts"":{""EXPERT_TIER_1"":8190,""EXPERT_TIER_2"":5460},""active_roles"":[""EXECUTIVE_CP_STATUS:EXECUTIVE_CP""],""active_qualifications"":[""EXECUTIVE_CP_APPOINTMENT:APPROVED""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":1883.7,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true},""source_event_ref"":""EVT-IB-2026-02-IMATRIX-EXPERT"",""snapshot_file_type_case"":""full_detail_csv""}"
sp_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-EXPERT,,,,,,,,,EVT-IB-2026-02-IMATRIX-EXPERT,,,,,,,,,,,,,2026-02,,,,,,,,,,,,ACCRUAL,,2661750,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""Sales Point generated by iBlooming activity.""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-EXPERT,,,,,,,,,EVT-IB-2026-02-IMATRIX-EXPERT,,,,,,,,,,,,,2026-02,,,,,125580,USD,,,,,,,,,,IB_IRR,EVENT_BASED,ACCRUED,,1,EXPERT,,,,,,,,,,,,,,,,,,,,,"{""tier"":1,""imatrix_plan"":""EXPERT""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-EXPERT,,,,,,,,,EVT-IB-2026-02-IMATRIX-EXPERT,,,,,,,,,,,,,2026-02,,,,,12285,USD,,,,,,,,,,IB_MIRACLE_CASH,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-IMATRIX-EXPERT,,,,,,,,,,,,,2026-02,,,,,14127.75,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GMP_MONTHLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-IMATRIX-EXPERT,,,,,,,,,,,,,2026-02,,,,,12285,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GMP_MONTHLY_POOL-2026-02,IB_GMP_MONTHLY_POOL,IB-2026-02-IMATRIX-EXPERT,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-IMATRIX-EXPERT,,,,,,,,,,,,,2026-02,,,,,5651.1,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GEC_INTERNAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-02-IMATRIX-EXPERT,,,,,,,,,,,,,2026-02,,,,,4914,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GEC_INTERNAL_POOL-2026-02,IB_GEC_INTERNAL_POOL,IB-2026-02-IMATRIX-EXPERT,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
cashout_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-02-IMATRIX-EXPERT,,,,,,,,,EVT-IB-2026-02-IMATRIX-EXPERT,,,,,,,,,,,PAID,2026-02-28T23:59:59.999Z,2026-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883.7,18.84,IBLOOMING,CASHOUT,BASE_SAMPLE_CASHOUT,STANDARD,,,,,,,,,"{""source_note"":""Cash that actually leaves the ecosystem.""}"
member,case-10m-12m-bgc-iblooming-full-detail-csv,BGC-2026-03-ENTRY-PATHFINDER,BGC 2026 03 ENTRY PATHFINDER,FOUNDERS,2026-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_member"":true,""cohort_member_count"":91493}"
member_alias,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-03-ENTRY-PATHFINDER,BGC,BGC-BGC-2026-03-ENTRY-PATHFINDER,member_id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,BGC-2026-03-ENTRY-PATHFINDER,BGC,,,,AFFILIATE_LEVEL,PATHFINDER,2026-03-01T00:00:00.000Z,,EVT-BGC-2026-03-ENTRY-PATHFINDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""This is an active BGC level, not only eligibility.""}"
